From.Country.Code;From.Country;From.ISO;Com.Code;value
199;Slovakia;SVK;Coconuts - Incl Copra;0
198;Slovenia;SVN;Coconuts - Incl Copra;0
210;Sweden;SWE;Coconuts - Incl Copra;0
209;Swaziland;SWZ;Coconuts - Incl Copra;0
212;Syrian Arab Republic;SYR;Coconuts - Incl Copra;0
39;Chad;TCD;Coconuts - Incl Copra;0
217;Togo;TGO;Coconuts - Incl Copra;0.000286835053917198
216;Thailand;THA;Coconuts - Incl Copra;243.547352044962
208;Tajikistan;TJK;Coconuts - Incl Copra;0
213;Turkmenistan;TKM;Coconuts - Incl Copra;0
176;Timor-Leste;TLS;Coconuts - Incl Copra;464.752483227619
220;Trinidad and Tobago;TTO;Coconuts - Incl Copra;0
222;Tunisia;TUN;Coconuts - Incl Copra;0
223;Turkey;TUR;Coconuts - Incl Copra;0
214;China, Taiwan Province of;TWN;Coconuts - Incl Copra;0.00470917267371648
215;United Republic of Tanzania;TZA;Coconuts - Incl Copra;0
226;Uganda;UGA;Coconuts - Incl Copra;0
230;Ukraine;UKR;Coconuts - Incl Copra;0
234;Uruguay;URY;Coconuts - Incl Copra;0
231;United States of America;USA;Coconuts - Incl Copra;0
235;Uzbekistan;UZB;Coconuts - Incl Copra;0
191;Saint Vincent and the Grenadines;VCT;Coconuts - Incl Copra;0
236;Venezuela (Bolivarian Republic of);VEN;Coconuts - Incl Copra;0.250740106015013
237;Viet Nam;VNM;Coconuts - Incl Copra;528.013822280818
155;Vanuatu;VUT;Coconuts - Incl Copra;1502.67662369306
244;Samoa;WSM;Coconuts - Incl Copra;151.724294186203
249;Yemen;YEM;Coconuts - Incl Copra;0
248;Yugoslav SFR;YUG;Coconuts - Incl Copra;0
202;South Africa;ZAF;Coconuts - Incl Copra;0
251;Zambia;ZMB;Coconuts - Incl Copra;0
181;Zimbabwe;ZWE;Coconuts - Incl Copra;0
2;Afghanistan;AFG;Sesame seed;371.319387928706
7;Angola;AGO;Sesame seed;4.10208475616246e-17
3;Albania;ALB;Sesame seed;-4.35805252394626e-13
151;Netherlands Antilles;ANT;Sesame seed;0
225;United Arab Emirates;ARE;Sesame seed;1.03116470320898e-12
9;Argentina;ARG;Sesame seed;3.72332705357168e-10
1;Armenia;ARM;Sesame seed;-6.91759132014117e-15
8;Antigua and Barbuda;ATG;Sesame seed;-4.94689724704552e-13
10;Australia;AUS;Sesame seed;1.44700360476424e-11
11;Austria;AUT;Sesame seed;3.49969329809033e-14
52;Azerbaijan;AZE;Sesame seed;5.30537176637162e-10
29;Burundi;BDI;Sesame seed;4.67154678512859e-18
255;Belgium;BEL;Sesame seed;4.90952758579753e-11
53;Benin;BEN;Sesame seed;4.46544047163771e-05
233;Burkina Faso;BFA;Sesame seed;20461.2913785519
16;Bangladesh;BGD;Sesame seed;71.053728915656
27;Bulgaria;BGR;Sesame seed;5.58275464581715e-12
13;Bahrain;BHR;Sesame seed;5.73434858742926e-13
12;Bahamas;BHS;Sesame seed;-3.07330011693597e-26
80;Bosnia and Herzegovina;BIH;Sesame seed;1.87404081444266e-11
57;Belarus;BLR;Sesame seed;1.43705446298243e-13
15;Belgium-Luxembourg;BLX;Sesame seed;0
23;Belize;BLZ;Sesame seed;1.81870329406174e-13
19;Bolivia (Plurinational State of);BOL;Sesame seed;563.849005979219
21;Brazil;BRA;Sesame seed;3.33949847592084e-07
14;Barbados;BRB;Sesame seed;1.26692350991249e-15
26;Brunei Darussalam;BRN;Sesame seed;-3.47203606300192e-13
20;Botswana;BWA;Sesame seed;8.5054147129578e-14
37;Central African Republic;CAF;Sesame seed;0
33;Canada;CAN;Sesame seed;-2.46444604791601e-13
211;Switzerland;CHE;Sesame seed;2.135157868255e-13
40;Chile;CHL;Sesame seed;1.71344216506415e-13
41;China, mainland;CHN;Sesame seed;81.3885090127171
107;Côte d'Ivoire;CIV;Sesame seed;0.0323776938026596
32;Cameroon;CMR;Sesame seed;8.34166492407666e-16
250;Democratic Republic of the Congo;COD;Sesame seed;0.0231345599932651
46;Congo;COG;Sesame seed;-3.46699132637506e-21
44;Colombia;COL;Sesame seed;0.0408899712996898
35;Cabo Verde;CPV;Sesame seed;-1.4997009821352e-25
48;Costa Rica;CRI;Sesame seed;-6.36066632913725e-05
51;Czechoslovakia;CSK;Sesame seed;0
49;Cuba;CUB;Sesame seed;-2.3307557903021e-11
50;Cyprus;CYP;Sesame seed;0.979674796747964
167;Czech Republic;CZE;Sesame seed;2.41667135606966e-13
79;Germany;DEU;Sesame seed;1.61304411644284e-12
72;Djibouti;DJI;Sesame seed;5.43210062122579e-19
55;Dominica;DMA;Sesame seed;-7.91757930439332e-19
54;Denmark;DNK;Sesame seed;-2.71925625117892e-13
56;Dominican Republic;DOM;Sesame seed;4.80386502044647e-12
4;Algeria;DZA;Sesame seed;1.76595093064096e-16
58;Ecuador;ECU;Sesame seed;1.0029024718676
59;Egypt;EGY;Sesame seed;284.690215063171
178;Eritrea;ERI;Sesame seed;1.85376386493387e-06
203;Spain;ESP;Sesame seed;-1.20923398111136e-12
63;Estonia;EST;Sesame seed;-2.09434887341321e-14
238;Ethiopia;ETH;Sesame seed;1620.21874905921
67;Finland;FIN;Sesame seed;8.06887089418733e-13
66;Fiji;FJI;Sesame seed;7.80759946966629e-14
68;France;FRA;Sesame seed;-6.71211047127601e-12
74;Gabon;GAB;Sesame seed;1.94839966736792e-12
229;United Kingdom;GBR;Sesame seed;4.28156112012664e-13
73;Georgia;GEO;Sesame seed;-2.22121893456226e-11
81;Ghana;GHA;Sesame seed;5.41282811120454e-13
90;Guinea;GIN;Sesame seed;0.10327666689517
75;Gambia;GMB;Sesame seed;9.58143539749731e-17
175;Guinea-Bissau;GNB;Sesame seed;-3.35852227967541e-20
84;Greece;GRC;Sesame seed;4.90074350641011
86;Grenada;GRD;Sesame seed;-4.89055641487005e-12
89;Guatemala;GTM;Sesame seed;1585.91495160548
91;Guyana;GUY;Sesame seed;-1.87142202094533e-13
96;China, Hong Kong SAR;HKG;Sesame seed;3.42407771349531e-17
95;Honduras;HND;Sesame seed;0.000542518857966253
98;Croatia;HRV;Sesame seed;1.1620490336562e-11
93;Haiti;HTI;Sesame seed;-9.84946651811414e-17
97;Hungary;HUN;Sesame seed;3.40908527936349e-12
101;Indonesia;IDN;Sesame seed;3.21347398474151e-12
100;India;IND;Sesame seed;49803.8834434795
104;Ireland;IRL;Sesame seed;3.33461179281308e-14
102;Iran (Islamic Republic of);IRN;Sesame seed;0.00873150457189021
103;Iraq;IRQ;Sesame seed;3.6985747141814e-15
99;Iceland;ISL;Sesame seed;7.71605876355364e-12
105;Israel;ISR;Sesame seed;3.30851875881914
106;Italy;ITA;Sesame seed;4.99720677823439
109;Jamaica;JAM;Sesame seed;1.27096547818452e-12
112;Jordan;JOR;Sesame seed;-0.0263394785413559
110;Japan;JPN;Sesame seed;-4.56338910766652
108;Kazakhstan;KAZ;Sesame seed;3.30377661663075e-11
114;Kenya;KEN;Sesame seed;693.535359392777
113;Kyrgyzstan;KGZ;Sesame seed;-2.92079377072443e-13
115;Cambodia;KHM;Sesame seed;0.000723798467465327
83;Kiribati;KIR;Sesame seed;3.10030873812008e-18
188;Saint Kitts and Nevis;KNA;Sesame seed;1.45720864849063e-23
117;Republic of Korea;KOR;Sesame seed;2.27645285557117
118;Kuwait;KWT;Sesame seed;3.31884806169728e-14
120;Lao People's Democratic Republic;LAO;Sesame seed;0.0149083455113778
121;Lebanon;LBN;Sesame seed;5.3946330141389
123;Liberia;LBR;Sesame seed;4.83042160060585e-21
124;Libya;LBY;Sesame seed;-2.96228694867895e-10
189;Saint Lucia;LCA;Sesame seed;-4.15768365196506e-17
38;Sri Lanka;LKA;Sesame seed;112.547600390034
122;Lesotho;LSO;Sesame seed;5.4906341230774e-13
126;Lithuania;LTU;Sesame seed;5.91204221588898e-12
256;Luxembourg;LUX;Sesame seed;-1.15594617150324e-13
119;Latvia;LVA;Sesame seed;-3.86559850736816e-12
128;China, Macao SAR;MAC;Sesame seed;0
143;Morocco;MAR;Sesame seed;0.000189208053451853
146;Republic of Moldova;MDA;Sesame seed;-2.33849990847215e-13
129;Madagascar;MDG;Sesame seed;1.1660555513578e-14
132;Maldives;MDV;Sesame seed;0
138;Mexico;MEX;Sesame seed;997.391759633746
154;The former Yugoslav Republic of Macedonia;MKD;Sesame seed;2.12907680933704
133;Mali;MLI;Sesame seed;6.14546362562661
134;Malta;MLT;Sesame seed;-1.73890073934265e-11
28;Myanmar;MMR;Sesame seed;0.106722286285162
273;Montenegro;MNE;Sesame seed;-5.84545222219436e-15
141;Mongolia;MNG;Sesame seed;8.63982119663283e-16
144;Mozambique;MOZ;Sesame seed;41.7220423065463
136;Mauritania;MRT;Sesame seed;-2.48977044177464e-21
137;Mauritius;MUS;Sesame seed;1.94696004444265e-12
130;Malawi;MWI;Sesame seed;3.93903916594419e-13
131;Malaysia;MYS;Sesame seed;4.38215010802395e-13
147;Namibia;NAM;Sesame seed;5.82657952242143e-14
153;New Caledonia;NCL;Sesame seed;1.88084310770292e-12
158;Niger;NER;Sesame seed;0.18259393790389
159;Nigeria;NGA;Sesame seed;20478.0156132807
157;Nicaragua;NIC;Sesame seed;124.645498425575
150;Netherlands;NLD;Sesame seed;1.67571930678093e-11
162;Norway;NOR;Sesame seed;-2.15527503057462e-11
149;Nepal;NPL;Sesame seed;1.30506836396898e-14
156;New Zealand;NZL;Sesame seed;1.11692737279537e-13
221;Oman;OMN;Sesame seed;-1.01620116300465e-11
165;Pakistan;PAK;Sesame seed;2615.80940536074
166;Panama;PAN;Sesame seed;-4.30613716999615e-16
170;Peru;PER;Sesame seed;13.6415969918349
171;Philippines;PHL;Sesame seed;4.5849773812673e-12
168;Papua New Guinea;PNG;Sesame seed;2.01705112722609e-14
173;Poland;POL;Sesame seed;6.3155902784187e-13
177;Puerto Rico;PRI;Sesame seed;0
116;Democratic People's Republic of Korea;PRK;Sesame seed;2.71783146844728e-17
174;Portugal;PRT;Sesame seed;-4.5507629395393e-13
169;Paraguay;PRY;Sesame seed;1273.36803462377
70;French Polynesia;PYF;Sesame seed;4.77809140259336e-16
179;Qatar;QAT;Sesame seed;5.91177876917746e-12
183;Romania;ROU;Sesame seed;2.36069846028384e-11
999;RoW;ROW;Sesame seed;-129.368528473752
185;Russian Federation;RUS;Sesame seed;3.91738887084227e-11
184;Rwanda;RWA;Sesame seed;1.73166253959257e-14
194;Saudi Arabia;SAU;Sesame seed;75.8299093181602
186;Serbia and Montenegro;SCG;Sesame seed;0
276;Sudan;SDN;Sesame seed;16729.0796412869
195;Senegal;SEN;Sesame seed;35.0069842878436
200;Singapore;SGP;Sesame seed;7.52026207704091e-18
25;Solomon Islands;SLB;Sesame seed;2.40476967395459e-15
197;Sierra Leone;SLE;Sesame seed;1.04517907116567e-20
60;El Salvador;SLV;Sesame seed;0.913462694206266
201;Somalia;SOM;Sesame seed;1.80184509402768
272;Serbia;SRB;Sesame seed;4.58340931549203e-12
277;South Sudan;SSD;Sesame seed;0
193;Sao Tome and Principe;STP;Sesame seed;-2.47977039304379e-15
228;USSR;SUN;Sesame seed;0
207;Suriname;SUR;Sesame seed;8.43708420917844e-14
199;Slovakia;SVK;Sesame seed;2.57820187657148e-13
198;Slovenia;SVN;Sesame seed;4.63301317553429e-12
210;Sweden;SWE;Sesame seed;-1.23980243534435e-11
209;Swaziland;SWZ;Sesame seed;2.46386031898936e-16
212;Syrian Arab Republic;SYR;Sesame seed;4.96580967771981e-12
39;Chad;TCD;Sesame seed;3.02406531230135e-17
217;Togo;TGO;Sesame seed;0.16266467581067
216;Thailand;THA;Sesame seed;39.0118544277362
208;Tajikistan;TJK;Sesame seed;-1.46924291488732e-10
213;Turkmenistan;TKM;Sesame seed;3.06211535718294e-14
176;Timor-Leste;TLS;Sesame seed;2.77804152769903e-16
220;Trinidad and Tobago;TTO;Sesame seed;-5.37122962357791e-16
222;Tunisia;TUN;Sesame seed;-1.23472666174059e-12
223;Turkey;TUR;Sesame seed;278.817804573714
214;China, Taiwan Province of;TWN;Sesame seed;5.06209893378963
215;United Republic of Tanzania;TZA;Sesame seed;546.055675484931
226;Uganda;UGA;Sesame seed;368.0651371364
230;Ukraine;UKR;Sesame seed;3.45557500218369e-11
234;Uruguay;URY;Sesame seed;4.3664000539311e-12
231;United States of America;USA;Sesame seed;3.86138096853087e-11
235;Uzbekistan;UZB;Sesame seed;2.144605477553
191;Saint Vincent and the Grenadines;VCT;Sesame seed;-7.32038816128375e-12
236;Venezuela (Bolivarian Republic of);VEN;Sesame seed;53.6333660004864
237;Viet Nam;VNM;Sesame seed;0.0267394198673328
155;Vanuatu;VUT;Sesame seed;1.52079577782868e-15
244;Samoa;WSM;Sesame seed;-2.62453320086842e-17
249;Yemen;YEM;Sesame seed;0.160016769260109
248;Yugoslav SFR;YUG;Sesame seed;0
202;South Africa;ZAF;Sesame seed;4.58429040088925e-12
251;Zambia;ZMB;Sesame seed;-4.09845384567844e-13
181;Zimbabwe;ZWE;Sesame seed;-4.49879587947964e-12
2;Afghanistan;AFG;Oil, palm fruit;0
7;Angola;AGO;Oil, palm fruit;0
3;Albania;ALB;Oil, palm fruit;0
151;Netherlands Antilles;ANT;Oil, palm fruit;0
225;United Arab Emirates;ARE;Oil, palm fruit;0
9;Argentina;ARG;Oil, palm fruit;0
1;Armenia;ARM;Oil, palm fruit;0
8;Antigua and Barbuda;ATG;Oil, palm fruit;0
10;Australia;AUS;Oil, palm fruit;0
11;Austria;AUT;Oil, palm fruit;0
52;Azerbaijan;AZE;Oil, palm fruit;0
29;Burundi;BDI;Oil, palm fruit;0
255;Belgium;BEL;Oil, palm fruit;0
53;Benin;BEN;Oil, palm fruit;0
233;Burkina Faso;BFA;Oil, palm fruit;0
16;Bangladesh;BGD;Oil, palm fruit;0
27;Bulgaria;BGR;Oil, palm fruit;0
13;Bahrain;BHR;Oil, palm fruit;0
12;Bahamas;BHS;Oil, palm fruit;0
80;Bosnia and Herzegovina;BIH;Oil, palm fruit;0
57;Belarus;BLR;Oil, palm fruit;0
15;Belgium-Luxembourg;BLX;Oil, palm fruit;0
23;Belize;BLZ;Oil, palm fruit;0
19;Bolivia (Plurinational State of);BOL;Oil, palm fruit;0
21;Brazil;BRA;Oil, palm fruit;0
14;Barbados;BRB;Oil, palm fruit;0
26;Brunei Darussalam;BRN;Oil, palm fruit;0
20;Botswana;BWA;Oil, palm fruit;0
37;Central African Republic;CAF;Oil, palm fruit;0
33;Canada;CAN;Oil, palm fruit;0
211;Switzerland;CHE;Oil, palm fruit;0
40;Chile;CHL;Oil, palm fruit;0
41;China, mainland;CHN;Oil, palm fruit;0
107;Côte d'Ivoire;CIV;Oil, palm fruit;0
32;Cameroon;CMR;Oil, palm fruit;0
250;Democratic Republic of the Congo;COD;Oil, palm fruit;0
46;Congo;COG;Oil, palm fruit;0
44;Colombia;COL;Oil, palm fruit;0
35;Cabo Verde;CPV;Oil, palm fruit;0
48;Costa Rica;CRI;Oil, palm fruit;0
51;Czechoslovakia;CSK;Oil, palm fruit;0
49;Cuba;CUB;Oil, palm fruit;0
50;Cyprus;CYP;Oil, palm fruit;0
167;Czech Republic;CZE;Oil, palm fruit;0
79;Germany;DEU;Oil, palm fruit;0
72;Djibouti;DJI;Oil, palm fruit;0
55;Dominica;DMA;Oil, palm fruit;0
54;Denmark;DNK;Oil, palm fruit;0
56;Dominican Republic;DOM;Oil, palm fruit;0
4;Algeria;DZA;Oil, palm fruit;0
58;Ecuador;ECU;Oil, palm fruit;0
59;Egypt;EGY;Oil, palm fruit;0
178;Eritrea;ERI;Oil, palm fruit;0
203;Spain;ESP;Oil, palm fruit;0
63;Estonia;EST;Oil, palm fruit;0
238;Ethiopia;ETH;Oil, palm fruit;0
67;Finland;FIN;Oil, palm fruit;0
66;Fiji;FJI;Oil, palm fruit;0
68;France;FRA;Oil, palm fruit;0
74;Gabon;GAB;Oil, palm fruit;0
229;United Kingdom;GBR;Oil, palm fruit;0
73;Georgia;GEO;Oil, palm fruit;0
81;Ghana;GHA;Oil, palm fruit;0
90;Guinea;GIN;Oil, palm fruit;0
75;Gambia;GMB;Oil, palm fruit;0
175;Guinea-Bissau;GNB;Oil, palm fruit;0
84;Greece;GRC;Oil, palm fruit;0
86;Grenada;GRD;Oil, palm fruit;0
89;Guatemala;GTM;Oil, palm fruit;0
91;Guyana;GUY;Oil, palm fruit;0
96;China, Hong Kong SAR;HKG;Oil, palm fruit;0
95;Honduras;HND;Oil, palm fruit;0
98;Croatia;HRV;Oil, palm fruit;0
93;Haiti;HTI;Oil, palm fruit;0
97;Hungary;HUN;Oil, palm fruit;0
101;Indonesia;IDN;Oil, palm fruit;0
100;India;IND;Oil, palm fruit;0
104;Ireland;IRL;Oil, palm fruit;0
102;Iran (Islamic Republic of);IRN;Oil, palm fruit;0
103;Iraq;IRQ;Oil, palm fruit;0
99;Iceland;ISL;Oil, palm fruit;0
105;Israel;ISR;Oil, palm fruit;0
106;Italy;ITA;Oil, palm fruit;0
109;Jamaica;JAM;Oil, palm fruit;0
112;Jordan;JOR;Oil, palm fruit;0
110;Japan;JPN;Oil, palm fruit;0
108;Kazakhstan;KAZ;Oil, palm fruit;0
114;Kenya;KEN;Oil, palm fruit;0
113;Kyrgyzstan;KGZ;Oil, palm fruit;0
115;Cambodia;KHM;Oil, palm fruit;0
83;Kiribati;KIR;Oil, palm fruit;0
188;Saint Kitts and Nevis;KNA;Oil, palm fruit;0
117;Republic of Korea;KOR;Oil, palm fruit;0
118;Kuwait;KWT;Oil, palm fruit;0
120;Lao People's Democratic Republic;LAO;Oil, palm fruit;0
121;Lebanon;LBN;Oil, palm fruit;0
123;Liberia;LBR;Oil, palm fruit;0
124;Libya;LBY;Oil, palm fruit;0
189;Saint Lucia;LCA;Oil, palm fruit;0
38;Sri Lanka;LKA;Oil, palm fruit;0
122;Lesotho;LSO;Oil, palm fruit;0
126;Lithuania;LTU;Oil, palm fruit;0
256;Luxembourg;LUX;Oil, palm fruit;0
119;Latvia;LVA;Oil, palm fruit;0
128;China, Macao SAR;MAC;Oil, palm fruit;0
143;Morocco;MAR;Oil, palm fruit;0
146;Republic of Moldova;MDA;Oil, palm fruit;0
129;Madagascar;MDG;Oil, palm fruit;0
132;Maldives;MDV;Oil, palm fruit;0
138;Mexico;MEX;Oil, palm fruit;0
154;The former Yugoslav Republic of Macedonia;MKD;Oil, palm fruit;0
133;Mali;MLI;Oil, palm fruit;0
134;Malta;MLT;Oil, palm fruit;0
28;Myanmar;MMR;Oil, palm fruit;0
273;Montenegro;MNE;Oil, palm fruit;0
141;Mongolia;MNG;Oil, palm fruit;0
144;Mozambique;MOZ;Oil, palm fruit;0
136;Mauritania;MRT;Oil, palm fruit;0
137;Mauritius;MUS;Oil, palm fruit;0
130;Malawi;MWI;Oil, palm fruit;0
131;Malaysia;MYS;Oil, palm fruit;0
147;Namibia;NAM;Oil, palm fruit;0
153;New Caledonia;NCL;Oil, palm fruit;0
158;Niger;NER;Oil, palm fruit;0
159;Nigeria;NGA;Oil, palm fruit;0
157;Nicaragua;NIC;Oil, palm fruit;0
150;Netherlands;NLD;Oil, palm fruit;0
162;Norway;NOR;Oil, palm fruit;0
149;Nepal;NPL;Oil, palm fruit;0
156;New Zealand;NZL;Oil, palm fruit;0
221;Oman;OMN;Oil, palm fruit;0
165;Pakistan;PAK;Oil, palm fruit;0
166;Panama;PAN;Oil, palm fruit;0
170;Peru;PER;Oil, palm fruit;0
171;Philippines;PHL;Oil, palm fruit;0
168;Papua New Guinea;PNG;Oil, palm fruit;0
173;Poland;POL;Oil, palm fruit;0
177;Puerto Rico;PRI;Oil, palm fruit;0
116;Democratic People's Republic of Korea;PRK;Oil, palm fruit;0
174;Portugal;PRT;Oil, palm fruit;0
169;Paraguay;PRY;Oil, palm fruit;0
70;French Polynesia;PYF;Oil, palm fruit;0
179;Qatar;QAT;Oil, palm fruit;0
183;Romania;ROU;Oil, palm fruit;0
999;RoW;ROW;Oil, palm fruit;0
185;Russian Federation;RUS;Oil, palm fruit;0
184;Rwanda;RWA;Oil, palm fruit;0
194;Saudi Arabia;SAU;Oil, palm fruit;0
186;Serbia and Montenegro;SCG;Oil, palm fruit;0
276;Sudan;SDN;Oil, palm fruit;0
195;Senegal;SEN;Oil, palm fruit;0
200;Singapore;SGP;Oil, palm fruit;0
25;Solomon Islands;SLB;Oil, palm fruit;0
197;Sierra Leone;SLE;Oil, palm fruit;0
60;El Salvador;SLV;Oil, palm fruit;0
201;Somalia;SOM;Oil, palm fruit;0
272;Serbia;SRB;Oil, palm fruit;0
277;South Sudan;SSD;Oil, palm fruit;0
193;Sao Tome and Principe;STP;Oil, palm fruit;0
228;USSR;SUN;Oil, palm fruit;0
207;Suriname;SUR;Oil, palm fruit;0
199;Slovakia;SVK;Oil, palm fruit;0
198;Slovenia;SVN;Oil, palm fruit;0
210;Sweden;SWE;Oil, palm fruit;0
209;Swaziland;SWZ;Oil, palm fruit;0
212;Syrian Arab Republic;SYR;Oil, palm fruit;0
39;Chad;TCD;Oil, palm fruit;0
217;Togo;TGO;Oil, palm fruit;0
216;Thailand;THA;Oil, palm fruit;0
208;Tajikistan;TJK;Oil, palm fruit;0
213;Turkmenistan;TKM;Oil, palm fruit;0
176;Timor-Leste;TLS;Oil, palm fruit;0
220;Trinidad and Tobago;TTO;Oil, palm fruit;0
222;Tunisia;TUN;Oil, palm fruit;0
223;Turkey;TUR;Oil, palm fruit;0
214;China, Taiwan Province of;TWN;Oil, palm fruit;0
215;United Republic of Tanzania;TZA;Oil, palm fruit;0
226;Uganda;UGA;Oil, palm fruit;0
230;Ukraine;UKR;Oil, palm fruit;0
234;Uruguay;URY;Oil, palm fruit;0
231;United States of America;USA;Oil, palm fruit;0
235;Uzbekistan;UZB;Oil, palm fruit;0
191;Saint Vincent and the Grenadines;VCT;Oil, palm fruit;0
236;Venezuela (Bolivarian Republic of);VEN;Oil, palm fruit;0
237;Viet Nam;VNM;Oil, palm fruit;0
155;Vanuatu;VUT;Oil, palm fruit;0
244;Samoa;WSM;Oil, palm fruit;0
249;Yemen;YEM;Oil, palm fruit;0
248;Yugoslav SFR;YUG;Oil, palm fruit;0
202;South Africa;ZAF;Oil, palm fruit;0
251;Zambia;ZMB;Oil, palm fruit;0
181;Zimbabwe;ZWE;Oil, palm fruit;0
2;Afghanistan;AFG;Olives (including preserved);0
7;Angola;AGO;Olives (including preserved);0
3;Albania;ALB;Olives (including preserved);8.63645973143375
151;Netherlands Antilles;ANT;Olives (including preserved);0
225;United Arab Emirates;ARE;Olives (including preserved);0
9;Argentina;ARG;Olives (including preserved);4.28940285338964
1;Armenia;ARM;Olives (including preserved);0
8;Antigua and Barbuda;ATG;Olives (including preserved);0
10;Australia;AUS;Olives (including preserved);0.137587769127292
11;Austria;AUT;Olives (including preserved);0
52;Azerbaijan;AZE;Olives (including preserved);0
29;Burundi;BDI;Olives (including preserved);0
255;Belgium;BEL;Olives (including preserved);0
53;Benin;BEN;Olives (including preserved);0
233;Burkina Faso;BFA;Olives (including preserved);0
16;Bangladesh;BGD;Olives (including preserved);0
27;Bulgaria;BGR;Olives (including preserved);0
13;Bahrain;BHR;Olives (including preserved);0
12;Bahamas;BHS;Olives (including preserved);0
80;Bosnia and Herzegovina;BIH;Olives (including preserved);0
57;Belarus;BLR;Olives (including preserved);0
15;Belgium-Luxembourg;BLX;Olives (including preserved);0
23;Belize;BLZ;Olives (including preserved);0
19;Bolivia (Plurinational State of);BOL;Olives (including preserved);0
21;Brazil;BRA;Olives (including preserved);9.37006280254704
14;Barbados;BRB;Olives (including preserved);0
26;Brunei Darussalam;BRN;Olives (including preserved);0
20;Botswana;BWA;Olives (including preserved);0
37;Central African Republic;CAF;Olives (including preserved);0
33;Canada;CAN;Olives (including preserved);0
211;Switzerland;CHE;Olives (including preserved);0
40;Chile;CHL;Olives (including preserved);0.811802706931791
41;China, mainland;CHN;Olives (including preserved);0
107;Côte d'Ivoire;CIV;Olives (including preserved);0
32;Cameroon;CMR;Olives (including preserved);0
250;Democratic Republic of the Congo;COD;Olives (including preserved);0
46;Congo;COG;Olives (including preserved);0
44;Colombia;COL;Olives (including preserved);0
35;Cabo Verde;CPV;Olives (including preserved);0
48;Costa Rica;CRI;Olives (including preserved);0
51;Czechoslovakia;CSK;Olives (including preserved);0
49;Cuba;CUB;Olives (including preserved);0
50;Cyprus;CYP;Olives (including preserved);2857.5856365507
167;Czech Republic;CZE;Olives (including preserved);0
79;Germany;DEU;Olives (including preserved);0
72;Djibouti;DJI;Olives (including preserved);0
55;Dominica;DMA;Olives (including preserved);0
54;Denmark;DNK;Olives (including preserved);0
56;Dominican Republic;DOM;Olives (including preserved);0
4;Algeria;DZA;Olives (including preserved);0
58;Ecuador;ECU;Olives (including preserved);0
59;Egypt;EGY;Olives (including preserved);1837.59926482045
178;Eritrea;ERI;Olives (including preserved);0
203;Spain;ESP;Olives (including preserved);67639.8883375946
63;Estonia;EST;Olives (including preserved);0
238;Ethiopia;ETH;Olives (including preserved);0
67;Finland;FIN;Olives (including preserved);0
66;Fiji;FJI;Olives (including preserved);0
68;France;FRA;Olives (including preserved);13205.9754041613
74;Gabon;GAB;Olives (including preserved);0
229;United Kingdom;GBR;Olives (including preserved);0
73;Georgia;GEO;Olives (including preserved);0
81;Ghana;GHA;Olives (including preserved);0
90;Guinea;GIN;Olives (including preserved);0
75;Gambia;GMB;Olives (including preserved);0
175;Guinea-Bissau;GNB;Olives (including preserved);0
84;Greece;GRC;Olives (including preserved);34223.5958823506
86;Grenada;GRD;Olives (including preserved);0
89;Guatemala;GTM;Olives (including preserved);0
91;Guyana;GUY;Olives (including preserved);0
96;China, Hong Kong SAR;HKG;Olives (including preserved);0
95;Honduras;HND;Olives (including preserved);0
98;Croatia;HRV;Olives (including preserved);16074.6054234539
93;Haiti;HTI;Olives (including preserved);0
97;Hungary;HUN;Olives (including preserved);0
101;Indonesia;IDN;Olives (including preserved);0
100;India;IND;Olives (including preserved);0
104;Ireland;IRL;Olives (including preserved);0
